age_midpt,age_cat,sex,ethnicity,highest_qualification,weekly_hrs,weekly_income
57.5,55-59,Male,Europ,OthPostSec,40,830
32.5,30-34,Male,Europ,Vocational,50,860
37.5,35-39,Female,Europ,School,38,560
62.5,60-64,Male,Europ,BachDeg+,61,1680
27.5,25-29,Female,Europ,Vocational,54,640
57.5,55-59,Female,Europ,Vocational,24,340
42.5,40-44,Male,Europ,BachDeg+,31,1460
42.5,40-44,Female,Europ,Vocational,36,570
27.5,25-29,Male,Pacific,OthPostSec,41,360
47.5,45-49,Male,Europ,NoQual,50,550
37.5,35-39,Female,Europ,School,35,580
27.5,25-29,Female,Europ,Vocational,23,700
52.5,50-54,Female,Maori,Vocational,74,1480
57.5,55-59,Female,MaoriCombin,Vocational,26,430
47.5,45-49,Male,Europ,NoQual,13,340
27.5,25-29,Male,Europ,BachDeg+,47,520
27.5,25-29,Female,Europ,School,39,710
42.5,40-44,Female,MaoriCombin,OthPostSec,21,470
32.5,30-34,Male,Europ,School,42,670
32.5,30-34,Male,MaoriCombin,Vocational,16,370
32.5,30-34,Female,Other,School,21,450
27.5,25-29,Female,Europ,OthPostSec,12,450
27.5,25-29,Male,Maori,Vocational,15,360
27.5,25-29,Male,Europ,School,40,600
32.5,30-34,Female,Europ,School,40,490
42.5,40-44,Female,Europ,School,34,410
27.5,25-29,Female,Europ,OthPostSec,29,490
27.5,25-29,Male,Europ,School,40,510
32.5,30-34,Female,Europ,Vocational,19,200
52.5,50-54,Male,Europ,School,55,950
47.5,45-49,Male,Europ,Vocational,41,1630
37.5,35-39,Female,Europ,School,18,210
52.5,50-54,Female,Pacific,School,40,460
32.5,30-34,Male,Europ,NoQual,46,680
27.5,25-29,Male,Other,BachDeg+,52,1000
47.5,45-49,Female,Europ,NoQual,25,240
52.5,50-54,Male,Europ,Vocational,43,970
27.5,25-29,Female,Europ,Vocational,49,530
37.5,35-39,Male,Europ,School,40,650
27.5,25-29,Male,MaoriCombin,Vocational,37,1130
32.5,30-34,Female,MaoriCombin,Vocational,25,550
32.5,30-34,Male,Europ,OthPostSec,44,1050
57.5,55-59,Female,Europ,Vocational,40,680
32.5,30-34,Female,Europ,School,17,550
37.5,35-39,Male,Europ,Vocational,55,500
27.5,25-29,Male,Europ,School,75,500
52.5,50-54,Male,Europ,Vocational,40,830
32.5,30-34,Male,Pacific,Vocational,70,730
47.5,45-49,Female,Europ,NoQual,40,640
57.5,55-59,Male,Europ,NoQual,40,890
32.5,30-34,Female,Europ,Vocational,19,480
32.5,30-34,Female,Maori,Vocational,51,730
37.5,35-39,Male,Europ,BachDeg+,47,2330
47.5,45-49,Male,Europ,BachDeg+,11,300
57.5,55-59,Male,Other,Vocational,64,1710
37.5,35-39,Female,Europ,Vocational,38,650
37.5,35-39,Male,Europ,NoQual,37,790
52.5,50-54,Male,Europ,School,70,890
37.5,35-39,Male,Europ,BachDeg+,55,1120
42.5,40-44,Female,Europ,Vocational,40,850
37.5,35-39,Female,Europ,NoQual,20,470
32.5,30-34,Female,Europ,School,40,670
32.5,30-34,Male,Europ,Vocational,60,1140
37.5,35-39,Male,Pacific,School,32,530
32.5,30-34,Male,Europ,BachDeg+,45,1280
27.5,25-29,Female,Maori,Vocational,40,390
37.5,35-39,Male,Pacific,School,35,690
37.5,35-39,Male,Europ,BachDeg+,55,1530
37.5,35-39,Female,Europ,School,40,920
37.5,35-39,Female,Maori,School,44,1030
37.5,35-39,Male,Europ,Vocational,40,510
27.5,25-29,Male,Europ,BachDeg+,36,840
32.5,30-34,Female,Europ,School,18,490
27.5,25-29,Male,Europ,School,55,870
57.5,55-59,Female,Europ,Vocational,10,230
32.5,30-34,Female,Maori,BachDeg+,43,430
37.5,35-39,Male,Europ,School,45,980
37.5,35-39,Male,Europ,Vocational,31,390
57.5,55-59,Male,Europ,Vocational,40,1020
47.5,45-49,Female,Europ,Vocational,40,730
42.5,40-44,Male,MaoriCombin,OthPostSec,60,1050
42.5,40-44,Female,Europ,BachDeg+,56,1870
52.5,50-54,Female,Europ,BachDeg+,40,660
47.5,45-49,Female,Europ,School,21,170
57.5,55-59,Male,Europ,OthPostSec,38,900
42.5,40-44,Female,Other,Vocational,34,420
47.5,45-49,Female,Europ,School,24,390
57.5,55-59,Female,Europ,NoQual,25,320
37.5,35-39,Male,Europ,Vocational,67,1060
47.5,45-49,Male,Maori,Vocational,42,1360
37.5,35-39,Female,Maori,NoQual,15,630
47.5,45-49,Male,Other,Vocational,57,1750
47.5,45-49,Female,NonMaoriComb,NoQual,22,440
62.5,60-64,Male,Europ,NoQual,47,680
42.5,40-44,Male,Europ,School,40,860
42.5,40-44,Female,Europ,School,11,300
27.5,25-29,Female,Europ,BachDeg+,52,790
37.5,35-39,Male,Europ,NoQual,41,960
42.5,40-44,Female,Europ,Vocational,59,990
27.5,25-29,Female,Europ,Vocational,29,730
57.5,55-59,Female,Europ,Vocational,53,1510
37.5,35-39,Male,Europ,Vocational,43,600
37.5,35-39,Female,Maori,NoQual,18,480
27.5,25-29,Male,Europ,BachDeg+,48,1320
27.5,25-29,Male,Europ,School,10,280
47.5,45-49,Female,Maori,NoQual,67,950
37.5,35-39,Male,Europ,BachDeg+,45,940
37.5,35-39,Female,Europ,Vocational,20,530
57.5,55-59,Female,Europ,Vocational,28,1230
42.5,40-44,Female,Europ,NoQual,35,250
42.5,40-44,Male,Europ,NoQual,45,680
37.5,35-39,Female,Europ,BachDeg+,46,1080
32.5,30-34,Male,MaoriCombin,School,12,260
27.5,25-29,Female,Europ,School,59,150
37.5,35-39,Female,Europ,Vocational,2,460
37.5,35-39,Male,Europ,Vocational,45,670
27.5,25-29,Female,Europ,Vocational,39,910
37.5,35-39,Male,Europ,Vocational,40,800
52.5,50-54,Female,Europ,NoQual,43,930
47.5,45-49,Male,Europ,NoQual,46,910
32.5,30-34,Male,Europ,Vocational,60,1270
27.5,25-29,Female,Pacific,School,24,340
42.5,40-44,Male,MaoriCombin,NoQual,40,700
37.5,35-39,Female,Europ,School,38,890
27.5,25-29,Male,Europ,School,40,440
27.5,25-29,Female,Europ,BachDeg+,48,800
47.5,45-49,Female,Europ,Vocational,30,320
52.5,50-54,Male,Europ,Vocational,48,980
47.5,45-49,Male,MaoriCombin,Vocational,52,710
37.5,35-39,Female,Pacific,NoQual,26,300
37.5,35-39,Male,Pacific,Vocational,40,550
27.5,25-29,Male,Pacific,School,32,300
42.5,40-44,Male,Europ,OthPostSec,45,1470
42.5,40-44,Male,Maori,School,53,720
42.5,40-44,Female,Europ,School,3,60
42.5,40-44,Female,Maori,NoQual,13,510
32.5,30-34,Female,Maori,NoQual,21,140
32.5,30-34,Male,Europ,School,45,540
32.5,30-34,Female,Europ,BachDeg+,40,770
27.5,25-29,Female,Europ,Vocational,24,250
42.5,40-44,Female,Europ,Vocational,5,30
27.5,25-29,Male,Maori,NoQual,46,710
37.5,35-39,Male,Europ,NoQual,9,60
32.5,30-34,Female,Europ,NoQual,21,330
37.5,35-39,Female,Europ,Vocational,36,1710
57.5,55-59,Female,Europ,NoQual,8,260
32.5,30-34,Female,Europ,Vocational,33,660
27.5,25-29,Female,Maori,OthPostSec,22,420
32.5,30-34,Female,Europ,OthPostSec,60,390
52.5,50-54,Female,Europ,Vocational,38,1050
37.5,35-39,Female,Europ,NoQual,40,430
27.5,25-29,Male,Europ,School,19,220
52.5,50-54,Female,Europ,School,11,120
37.5,35-39,Female,Maori,NoQual,25,220
32.5,30-34,Male,Pacific,BachDeg+,52,720
27.5,25-29,Female,Europ,Vocational,14,120
47.5,45-49,Female,Europ,School,40,1160
37.5,35-39,Male,Europ,NoQual,66,560
37.5,35-39,Female,Pacific,Vocational,20,740
37.5,35-39,Female,Maori,Vocational,16,590
57.5,55-59,Female,Other,School,42,410
42.5,40-44,Female,Europ,School,20,630
32.5,30-34,Male,Other,NoQual,36,630
27.5,25-29,Female,Pacific,Vocational,46,490
47.5,45-49,Male,Europ,OthPostSec,59,740
32.5,30-34,Male,Europ,BachDeg+,50,1590
42.5,40-44,Male,Europ,School,45,1050
32.5,30-34,Female,Europ,School,23,510
32.5,30-34,Female,MaoriCombin,Vocational,8,260
37.5,35-39,Male,Europ,Vocational,50,770
47.5,45-49,Female,Europ,NoQual,15,610
37.5,35-39,Male,Maori,OthPostSec,52,860
62.5,60-64,Male,Other,NoQual,43,400
47.5,45-49,Male,Other,School,57,1230
57.5,55-59,Female,Europ,OthPostSec,57,710
52.5,50-54,Female,Europ,School,20,260
52.5,50-54,Male,Other,OthPostSec,50,810
37.5,35-39,Female,Europ,School,30,710
32.5,30-34,Male,Europ,School,40,1040
37.5,35-39,Male,Europ,School,30,620
37.5,35-39,Female,Europ,Vocational,40,820
27.5,25-29,Female,Europ,NoQual,70,370
32.5,30-34,Male,Europ,Vocational,40,860
62.5,60-64,Male,Europ,School,29,720
47.5,45-49,Female,Maori,NoQual,30,400
47.5,45-49,Male,Europ,Vocational,35,660
32.5,30-34,Female,Europ,Vocational,40,470
27.5,25-29,Female,Europ,Vocational,60,870
42.5,40-44,Female,Europ,Vocational,20,240
37.5,35-39,Male,Europ,Vocational,43,730
27.5,25-29,Female,Europ,NoQual,24,140
42.5,40-44,Male,Maori,NoQual,46,690
27.5,25-29,Male,Europ,Vocational,44,520
52.5,50-54,Male,Europ,School,35,610
32.5,30-34,Male,MaoriCombin,NoQual,51,450
42.5,40-44,Male,Europ,Vocational,41,1820
32.5,30-34,Female,Europ,School,19,170
62.5,60-64,Male,Europ,NoQual,45,480
52.5,50-54,Male,Europ,Vocational,36,1230
47.5,45-49,Male,Europ,Vocational,40,870
52.5,50-54,Female,Europ,School,40,850
47.5,45-49,Male,Europ,OthPostSec,40,430
32.5,30-34,Male,Europ,Vocational,30,410
62.5,60-64,Male,Europ,NoQual,63,1540
57.5,55-59,Male,Europ,OthPostSec,37,1150
32.5,30-34,Male,Europ,Vocational,65,2280
57.5,55-59,Female,Europ,BachDeg+,24,1550
47.5,45-49,Female,Europ,OthPostSec,40,500
52.5,50-54,Male,Europ,School,40,810
57.5,55-59,Male,Europ,BachDeg+,56,1660
57.5,55-59,Male,Europ,NoQual,45,670
57.5,55-59,Female,Europ,Vocational,38,690
37.5,35-39,Male,Europ,School,40,880
37.5,35-39,Female,Europ,School,12,930
52.5,50-54,Male,Europ,Vocational,53,730
32.5,30-34,Male,Europ,Vocational,38,3000
47.5,45-49,Male,Pacific,School,25,750
42.5,40-44,Male,Europ,Vocational,40,1740
47.5,45-49,Female,Europ,School,30,360
37.5,35-39,Female,Pacific,School,69,1580
52.5,50-54,Female,Europ,BachDeg+,21,1220
32.5,30-34,Female,Europ,BachDeg+,40,610
37.5,35-39,Male,Europ,School,30,620
52.5,50-54,Male,Europ,School,33,350
57.5,55-59,Male,Europ,Vocational,35,1180
52.5,50-54,Female,Maori,Vocational,34,420
27.5,25-29,Female,Europ,BachDeg+,37,620
37.5,35-39,Female,Maori,School,20,280
32.5,30-34,Female,Europ,School,35,400
57.5,55-59,Male,Europ,NoQual,47,1020
42.5,40-44,Male,Europ,Vocational,52,1200
47.5,45-49,Female,Other,OthPostSec,36,370
27.5,25-29,Female,Maori,Vocational,40,830
32.5,30-34,Female,Other,BachDeg+,9,100
52.5,50-54,Female,Europ,NoQual,15,220
57.5,55-59,Male,Europ,OthPostSec,38,1910
32.5,30-34,Male,Europ,Vocational,45,1210
62.5,60-64,Male,Europ,NoQual,78,1150
37.5,35-39,Male,Europ,Vocational,40,500
32.5,30-34,Male,Europ,Vocational,40,610
47.5,45-49,Female,Europ,Vocational,38,740
32.5,30-34,Male,Europ,OthPostSec,40,640
37.5,35-39,Female,Europ,NoQual,48,770
57.5,55-59,Female,Europ,Vocational,44,420
57.5,55-59,Male,Europ,OthPostSec,36,480
52.5,50-54,Male,Europ,OthPostSec,30,570
37.5,35-39,Male,Other,Vocational,60,810
37.5,35-39,Female,Europ,NoQual,25,320
37.5,35-39,Male,Europ,OthPostSec,39,730
52.5,50-54,Male,Europ,Vocational,50,730
37.5,35-39,Male,Europ,BachDeg+,38,1200
52.5,50-54,Female,Europ,Vocational,40,750
62.5,60-64,Female,Europ,Vocational,18,300
42.5,40-44,Female,Europ,BachDeg+,145,2610
47.5,45-49,Male,Europ,Vocational,41,1510
37.5,35-39,Male,Europ,NoQual,40,930
42.5,40-44,Male,Europ,Vocational,40,1450
52.5,50-54,Female,Europ,Vocational,74,410
32.5,30-34,Female,Maori,NoQual,83,450
42.5,40-44,Male,Europ,OthPostSec,25,860
32.5,30-34,Female,Europ,School,37,510
42.5,40-44,Female,Europ,Vocational,20,360
32.5,30-34,Male,Europ,BachDeg+,21,1850
27.5,25-29,Female,Europ,NoQual,2,350
37.5,35-39,Female,Europ,BachDeg+,33,990
47.5,45-49,Male,Maori,NoQual,40,680
47.5,45-49,Female,Europ,Vocational,50,2270
32.5,30-34,Male,Europ,OthPostSec,45,660
47.5,45-49,Female,Europ,Vocational,20,550
57.5,55-59,Male,Europ,NoQual,55,1000
52.5,50-54,Male,Europ,Vocational,40,460
47.5,45-49,Male,Europ,NoQual,49,1050
32.5,30-34,Male,Europ,NoQual,40,560
57.5,55-59,Female,Europ,Vocational,19,240
37.5,35-39,Male,Maori,OthPostSec,31,790
37.5,35-39,Female,Europ,School,38,780
37.5,35-39,Male,Maori,Vocational,40,750
42.5,40-44,Male,Europ,Vocational,45,420
47.5,45-49,Male,Europ,Vocational,50,2390
27.5,25-29,Female,MaoriCombin,School,40,500
37.5,35-39,Male,Europ,Vocational,55,1360
37.5,35-39,Female,Maori,NoQual,35,890
37.5,35-39,Male,Europ,School,40,730
27.5,25-29,Male,MaoriCombin,BachDeg+,17,1060
47.5,45-49,Female,Europ,School,14,130
47.5,45-49,Male,Europ,School,45,820
37.5,35-39,Male,Europ,BachDeg+,65,1110
37.5,35-39,Female,Europ,Vocational,23,450
27.5,25-29,Female,Europ,BachDeg+,38,1150
42.5,40-44,Male,Europ,Vocational,40,670
57.5,55-59,Female,Europ,BachDeg+,40,560
32.5,30-34,Female,Europ,Vocational,9,490
47.5,45-49,Female,Europ,Vocational,50,560
27.5,25-29,Female,NonMaoriComb,BachDeg+,35,270
57.5,55-59,Female,Europ,School,127,1610
47.5,45-49,Female,Maori,School,45,950
42.5,40-44,Female,Other,School,31,300
52.5,50-54,Female,Europ,Vocational,30,420
62.5,60-64,Female,Europ,Vocational,98,720
52.5,50-54,Female,Europ,OthPostSec,19,510
47.5,45-49,Male,Europ,School,34,850
62.5,60-64,Male,Europ,Vocational,49,1580
52.5,50-54,Male,Europ,Vocational,50,1180
32.5,30-34,Male,Pacific,BachDeg+,48,540
37.5,35-39,Male,Europ,School,38,410
37.5,35-39,Female,Europ,BachDeg+,35,380
47.5,45-49,Male,Europ,Vocational,40,1860
37.5,35-39,Male,Europ,School,50,1020
37.5,35-39,Male,Europ,NoQual,35,580
42.5,40-44,Female,Europ,Vocational,15,370
52.5,50-54,Male,Europ,Vocational,40,620
62.5,60-64,Male,Europ,Vocational,41,1700
52.5,50-54,Male,Other,OthPostSec,37,1140
52.5,50-54,Male,Europ,Vocational,40,700
52.5,50-54,Male,Europ,NoQual,66,550
42.5,40-44,Male,Europ,School,42,1180
27.5,25-29,Male,Europ,Vocational,40,450
52.5,50-54,Male,Europ,Vocational,3,800
42.5,40-44,Male,Europ,BachDeg+,60,1620
42.5,40-44,Female,Other,OthPostSec,18,450
42.5,40-44,Male,Europ,School,40,520
27.5,25-29,Male,Europ,School,52,840
27.5,25-29,Male,Europ,Vocational,69,760
42.5,40-44,Male,Maori,NoQual,40,580
52.5,50-54,Female,Europ,BachDeg+,40,640
37.5,35-39,Female,Europ,NoQual,5,20
42.5,40-44,Male,Europ,BachDeg+,58,740
62.5,60-64,Female,Europ,School,20,500
42.5,40-44,Male,Europ,School,35,310
37.5,35-39,Male,Europ,BachDeg+,45,1280
57.5,55-59,Female,Other,NoQual,18,340
52.5,50-54,Female,MaoriCombin,Vocational,25,480
62.5,60-64,Male,Europ,BachDeg+,90,2080
57.5,55-59,Male,Maori,NoQual,30,300
42.5,40-44,Male,Europ,Vocational,40,660
52.5,50-54,Male,Europ,Vocational,31,2140
52.5,50-54,Male,Europ,Vocational,50,1490
32.5,30-34,Female,Europ,NoQual,19,350
42.5,40-44,Male,Europ,BachDeg+,47,5230
32.5,30-34,Male,Europ,School,22,450
32.5,30-34,Male,Europ,Vocational,60,870
42.5,40-44,Male,Europ,Vocational,40,550
42.5,40-44,Female,Europ,OthPostSec,24,890
42.5,40-44,Female,Europ,Vocational,16,240
37.5,35-39,Female,Europ,BachDeg+,16,1050
52.5,50-54,Male,Europ,School,45,1480
47.5,45-49,Female,Europ,Vocational,40,540
42.5,40-44,Female,Other,Vocational,38,360
47.5,45-49,Male,Europ,Vocational,40,1370
47.5,45-49,Male,Europ,School,31,500
62.5,60-64,Female,Europ,School,20,460
47.5,45-49,Female,Europ,Vocational,40,860
42.5,40-44,Male,Europ,Vocational,40,690
47.5,45-49,Male,Europ,BachDeg+,36,1070
42.5,40-44,Female,Europ,BachDeg+,19,630
42.5,40-44,Female,Pacific,School,35,450
37.5,35-39,Male,Europ,Vocational,45,720
57.5,55-59,Male,Europ,Vocational,40,1050
37.5,35-39,Male,Europ,Vocational,60,1420
42.5,40-44,Male,Europ,Vocational,38,1100
52.5,50-54,Male,Europ,BachDeg+,44,930
42.5,40-44,Male,Pacific,NoQual,29,370
37.5,35-39,Male,Maori,Vocational,43,1020
27.5,25-29,Male,Maori,Vocational,36,440
27.5,25-29,Male,Europ,Vocational,49,1060
32.5,30-34,Female,Europ,School,40,810
62.5,60-64,Male,Europ,Vocational,50,1050
32.5,30-34,Female,Europ,School,57,630
42.5,40-44,Female,Europ,BachDeg+,50,970
37.5,35-39,Female,Europ,Vocational,32,420
37.5,35-39,Male,Europ,BachDeg+,53,1030
57.5,55-59,Male,Europ,OthPostSec,38,1930
37.5,35-39,Female,Europ,Vocational,24,250
47.5,45-49,Male,Europ,BachDeg+,33,1760
37.5,35-39,Female,Europ,School,40,580
37.5,35-39,Female,Europ,Vocational,15,350
52.5,50-54,Male,Europ,Vocational,60,730
42.5,40-44,Male,Maori,School,52,1220
27.5,25-29,Male,Maori,NoQual,37,630
32.5,30-34,Female,Other,Vocational,65,760
52.5,50-54,Male,Europ,NoQual,30,640
62.5,60-64,Male,Europ,School,40,570
37.5,35-39,Male,Europ,School,47,780
62.5,60-64,Male,Europ,NoQual,21,820
27.5,25-29,Male,Europ,Vocational,40,690
47.5,45-49,Male,Europ,NoQual,40,540
37.5,35-39,Male,Europ,BachDeg+,55,1040
27.5,25-29,Female,Europ,BachDeg+,40,530
37.5,35-39,Female,Europ,School,112,660
47.5,45-49,Male,Europ,BachDeg+,45,710
32.5,30-34,Male,Europ,Vocational,50,1170
57.5,55-59,Female,Europ,NoQual,8,100
27.5,25-29,Male,Europ,School,40,770
57.5,55-59,Female,Europ,School,38,550
52.5,50-54,Male,Pacific,Vocational,41,690
27.5,25-29,Male,Maori,NoQual,46,670
47.5,45-49,Male,Europ,Vocational,50,2080
47.5,45-49,Female,Europ,School,42,430
52.5,50-54,Male,Pacific,NoQual,48,380
47.5,45-49,Male,Europ,Vocational,40,890
57.5,55-59,Male,Europ,BachDeg+,15,460
47.5,45-49,Female,Europ,Vocational,20,280
47.5,45-49,Male,Europ,School,40,1100
42.5,40-44,Female,Other,School,16,170
32.5,30-34,Female,Europ,School,26,910
32.5,30-34,Female,Europ,BachDeg+,40,770
42.5,40-44,Male,Other,Vocational,40,670
42.5,40-44,Male,Europ,School,43,410
52.5,50-54,Male,Europ,OthPostSec,72,630
57.5,55-59,Female,Europ,OthPostSec,20,320
32.5,30-34,Female,Europ,School,37,880
32.5,30-34,Male,Other,BachDeg+,41,310
52.5,50-54,Female,Pacific,NoQual,46,660
37.5,35-39,Female,Europ,Vocational,48,520
57.5,55-59,Male,Europ,NoQual,19,200
32.5,30-34,Male,Europ,NoQual,40,890
27.5,25-29,Female,Europ,School,37,490
57.5,55-59,Male,Europ,Vocational,45,810
47.5,45-49,Female,Other,OthPostSec,38,780
62.5,60-64,Female,Europ,Vocational,2,230
52.5,50-54,Female,Europ,OthPostSec,40,630
42.5,40-44,Female,Other,BachDeg+,27,720
47.5,45-49,Female,Europ,School,40,690
47.5,45-49,Male,Europ,Vocational,66,1030
62.5,60-64,Female,Europ,School,20,550
27.5,25-29,Female,Maori,OthPostSec,14,120
47.5,45-49,Female,Europ,School,22,340
27.5,25-29,Male,Europ,OthPostSec,40,580
32.5,30-34,Female,Maori,OthPostSec,21,210
37.5,35-39,Male,Europ,Vocational,45,1560
62.5,60-64,Male,Europ,Vocational,15,430
62.5,60-64,Male,Europ,Vocational,39,730
42.5,40-44,Male,Maori,NoQual,27,240
42.5,40-44,Female,Europ,Vocational,40,400
42.5,40-44,Female,Europ,School,40,850
52.5,50-54,Male,Europ,Vocational,45,720
27.5,25-29,Male,Europ,BachDeg+,45,1410
52.5,50-54,Male,Europ,Vocational,45,1100
57.5,55-59,Male,Europ,Vocational,40,670
52.5,50-54,Male,Europ,Vocational,48,910
52.5,50-54,Male,Pacific,School,40,1020
42.5,40-44,Male,MaoriCombin,School,29,320
37.5,35-39,Male,Europ,NoQual,22,540
47.5,45-49,Female,Europ,NoQual,60,700
27.5,25-29,Male,Europ,School,49,800
37.5,35-39,Female,Maori,BachDeg+,60,430
62.5,60-64,Female,Europ,School,11,210
37.5,35-39,Female,Other,Vocational,40,580
57.5,55-59,Male,Europ,NoQual,40,630
27.5,25-29,Male,Europ,School,40,710
27.5,25-29,Male,MaoriCombin,School,14,190
32.5,30-34,Female,Europ,NoQual,39,620
27.5,25-29,Male,Europ,Vocational,47,900
52.5,50-54,Male,Pacific,BachDeg+,90,1330
57.5,55-59,Male,Europ,Vocational,60,940
42.5,40-44,Female,Europ,School,30,450
32.5,30-34,Male,Other,Vocational,38,420
42.5,40-44,Male,Maori,NoQual,50,950
32.5,30-34,Male,MaoriCombin,Vocational,22,1390
57.5,55-59,Male,Europ,NoQual,19,180
37.5,35-39,Female,MaoriCombin,Vocational,35,350
52.5,50-54,Male,Europ,Vocational,53,1030
37.5,35-39,Female,Europ,OthPostSec,21,280
37.5,35-39,Female,Pacific,School,32,330
47.5,45-49,Female,Other,Vocational,35,710
32.5,30-34,Female,Europ,BachDeg+,35,620
47.5,45-49,Female,Maori,School,35,350
42.5,40-44,Male,Europ,Vocational,40,570
47.5,45-49,Male,Other,Vocational,29,570
37.5,35-39,Male,Europ,Vocational,53,1080
37.5,35-39,Female,Maori,NoQual,40,440
42.5,40-44,Male,Europ,OthPostSec,45,640
62.5,60-64,Female,Europ,Vocational,33,610
32.5,30-34,Female,Pacific,Vocational,40,610
42.5,40-44,Female,Europ,NoQual,26,210
57.5,55-59,Female,MaoriCombin,Vocational,41,510
27.5,25-29,Female,Europ,School,29,530
57.5,55-59,Male,Europ,School,40,390
52.5,50-54,Male,Maori,Vocational,54,640
37.5,35-39,Female,Europ,Vocational,45,890
42.5,40-44,Male,Europ,Vocational,40,490
57.5,55-59,Female,Europ,Vocational,30,420
37.5,35-39,Male,Europ,BachDeg+,38,860
62.5,60-64,Male,Europ,Vocational,41,770
47.5,45-49,Female,Europ,Vocational,30,700
57.5,55-59,Female,Europ,NoQual,4,160
37.5,35-39,Male,Europ,Vocational,79,660
27.5,25-29,Male,Pacific,School,40,570
52.5,50-54,Female,Europ,Vocational,40,510
42.5,40-44,Male,Europ,BachDeg+,45,520
32.5,30-34,Female,Europ,BachDeg+,52,1330
42.5,40-44,Male,Europ,Vocational,42,560
27.5,25-29,Female,Maori,Vocational,40,800
62.5,60-64,Male,Europ,Vocational,40,920
32.5,30-34,Male,Europ,Vocational,50,1150
37.5,35-39,Male,Europ,Vocational,65,750
52.5,50-54,Male,Europ,Vocational,45,640
37.5,35-39,Male,Europ,OthPostSec,28,570
37.5,35-39,Male,Pacific,School,30,600
47.5,45-49,Male,NonMaoriComb,OthPostSec,46,800
42.5,40-44,Female,Europ,Vocational,38,820
32.5,30-34,Female,Europ,NoQual,18,280
27.5,25-29,Male,Maori,BachDeg+,56,770
47.5,45-49,Female,Europ,Vocational,40,390
27.5,25-29,Female,Europ,NoQual,16,180
42.5,40-44,Male,Europ,School,40,1190
42.5,40-44,Male,Europ,BachDeg+,42,2440
37.5,35-39,Female,Europ,OthPostSec,15,130
42.5,40-44,Male,Europ,NoQual,65,890
42.5,40-44,Female,Europ,BachDeg+,40,1450
52.5,50-54,Male,Europ,Vocational,40,520
57.5,55-59,Female,Europ,OthPostSec,32,560
27.5,25-29,Female,Maori,NoQual,46,580
27.5,25-29,Female,Pacific,NoQual,80,430
62.5,60-64,Female,Europ,NoQual,41,570
32.5,30-34,Male,Maori,School,0,4580
42.5,40-44,Male,Europ,Vocational,40,720
57.5,55-59,Male,Europ,Vocational,19,630
57.5,55-59,Male,Europ,Vocational,16,280
57.5,55-59,Male,Europ,Vocational,13,330
42.5,40-44,Female,Europ,Vocational,32,460
37.5,35-39,Female,Other,BachDeg+,13,340
62.5,60-64,Male,Europ,NoQual,56,580
62.5,60-64,Female,Europ,Vocational,15,530
32.5,30-34,Male,Europ,BachDeg+,45,1130
27.5,25-29,Female,Other,School,32,290
37.5,35-39,Female,Maori,School,18,170
57.5,55-59,Male,Europ,Vocational,42,810
42.5,40-44,Female,Europ,BachDeg+,28,380
32.5,30-34,Male,Europ,NoQual,47,780
